# Fig4 upper left plot
# Ratio HTC/(HTC+OCC) at Earth, Ratio JFC/(HTC+OCC) at Earth, -chi^2
 0.114506  3.01255 -2.95235 
 0.813176  0.1155 -2.95033 
 0.237615  1.4768 -2.9488 
 0.735883  0.518786 -2.94679 
 0.0606436  2.41946 -2.94511 
 0.290079  2.0567 -2.9424 
 0.338334  1.27703 -2.94084 
 0.0881925  1.97586 -2.93903 
 0.0911562  2.59402 -2.93713 
 0.386158  1.73404 -2.93568 
 0.547073  1.36388 -2.93483 
 0.0970779  2.3068 -2.93398 
 0.287023  2.16619 -2.93292 
 0.313716  1.8475 -2.93012 
 0.380221  0.926105 -2.92752 
 0.208023  2.16076 -2.92657 
 0.57477  0.396502 -2.92485 
 0.666734  0.447749 -2.92398 
 0.745948  0.332811 -2.92173 
 0.47782  1.29884 -2.92074 
 0.19572  2.2921 -2.91862 
 0.0264697  2.2168 -2.91782 
 0.357315  1.61587 -2.91675 
 0.224514  2.10439 -2.91488 
 0.142279  2.46592 -2.91347 
 0.0781366  2.03561 -2.91133 
 0.506277  0.565633 -2.90962 
 0.660601  0.648141 -2.90878 
 0.665195  0.271157 -2.90712 
 0.410538  1.69862 -2.90474 
 0.658953  0.659591 -2.90205 
 0.242356  2.10178 -2.90049 
 0.393252  1.12921 -2.89909 
 0.699502  0.0318098 -2.89629 
 0.455212  0.89755 -2.89423 
 0.726183  0.14119 -2.89256 
 0.522296  0.841665 -2.8908 
 0.530153  0.95621 -2.88866 
 0.512659  1.15124 -2.88725 
 0.750362  0.541675 -2.88554 
 0.207374  1.83831 -2.88284 
 0.740993  0.365031 -2.88192 
 0.283282  2.20891 -2.88045 
 0.557569  0.849507 -2.87954 
 0.326991  1.9548 -2.87805 
 0.668093  0.284189 -2.87572 
 0.659616  0.626909 -2.87439 
 0.404399  1.12654 -2.87288 
 0.402482  1.01778 -2.87158 
 0.428401  1.46647 -2.86993 
 0.664008  0.64719 -2.86947 
 0.292276  1.38023 -2.86835 
 0.382707  1.19626 -2.86616 
 0.699116  0.0127369 -2.86546 
