# LDEX data
# LT[hr], n0[m^{-3}], n0+sigma[m^{-3}],n0-sigma[m^{-3}], Date
22.312 0.60411  Apr_2014
22.688 0.743801  Apr_2014
23.062 0.876567  Apr_2014
23.438 1.00582  Apr_2014
23.812 1.14462  Apr_2014

# Model - Main Belt Asteroids (MBA)
# LT[hr], Fit to n0 [m^{-3}], Date
0.1875 0.00664836  Nov_2013
0.5625 0.00666692  Nov_2013
0.9375 0.00646721  Nov_2013
1.3125 0.00626925  Nov_2013
1.6875 0.00589643  Nov_2013
2.0625 0.00545031  Nov_2013
2.4375 0.00494545  Nov_2013
2.8125 0.00441778  Nov_2013
3.1875 0.00381514  Nov_2013
3.5625 0.00324091  Nov_2013
3.9375 0.00279087  Nov_2013
4.3125 0.00229121  Nov_2013
4.6875 0.00187089  Nov_2013
5.0625 0.00155966  Nov_2013
5.4375 0.00134569  Nov_2013
5.8125 0.00122619  Nov_2013
6.1875 0.00125629  Nov_2013
6.5625 0.00147678  Nov_2013
6.9375 0.0018331  Nov_2013
7.3125 0.00239911  Nov_2013
7.6875 0.00321297  Nov_2013
8.0625 0.00423526  Nov_2013
8.4375 0.00533207  Nov_2013
8.8125 0.00670661  Nov_2013
9.1875 0.00827588  Nov_2013
9.5625 0.00981703  Nov_2013
9.9375 0.0112945  Nov_2013
10.3125 0.0127246  Nov_2013
10.6875 0.0139843  Nov_2013
11.0625 0.0151174  Nov_2013
11.4375 0.0158952  Nov_2013
11.8125 0.0161873  Nov_2013
12.1875 0.0157655  Nov_2013
12.5625 0.0147086  Nov_2013
12.9375 0.0133658  Nov_2013
13.3125 0.0118406  Nov_2013
13.6875 0.0102261  Nov_2013
14.0625 0.00877664  Nov_2013
14.4375 0.00735388  Nov_2013
14.8125 0.00597324  Nov_2013
15.1875 0.00473822  Nov_2013
15.5625 0.00374017  Nov_2013
15.9375 0.00291976  Nov_2013
16.3125 0.00222356  Nov_2013
16.6875 0.00168636  Nov_2013
17.0625 0.00132054  Nov_2013
17.4375 0.00107031  Nov_2013
17.8125 0.000907883  Nov_2013
18.1875 0.000847783  Nov_2013
18.5625 0.000894489  Nov_2013
18.9375 0.000959779  Nov_2013
19.3125 0.00115164  Nov_2013
19.6875 0.00142432  Nov_2013
20.0625 0.00175093  Nov_2013
20.4375 0.00213113  Nov_2013
20.8125 0.00264567  Nov_2013
21.1875 0.0032364  Nov_2013
21.5625 0.00378276  Nov_2013
21.9375 0.00435378  Nov_2013
22.3125 0.00495546  Nov_2013
22.6875 0.00551614  Nov_2013
23.0625 0.00594389  Nov_2013
23.4375 0.00626208  Nov_2013
23.8125 0.00653727  Nov_2013
0.1875 0.00717965  Dec_2013
0.5625 0.00715105  Dec_2013
0.9375 0.00700995  Dec_2013
1.3125 0.00671316  Dec_2013
1.6875 0.00628956  Dec_2013
2.0625 0.00579118  Dec_2013
2.4375 0.00532352  Dec_2013
2.8125 0.0046944  Dec_2013
3.1875 0.00405048  Dec_2013
3.5625 0.00349223  Dec_2013
3.9375 0.00296619  Dec_2013
4.3125 0.00244227  Dec_2013
