# Figure 11 - Variations of the mass flux rate in kg day −1 with time from July 1st, 2013 to June 30th, 2014 for different radiant sources - values shown for preferred solution, Fcoll=20, alpha=4.0
# Days after July 1st, Total flux, Anti-helion source, Apex source, Helion source, Anti-apex source
277 1454.68 542.868 363.447 387.816 160.847
277.5 1455.42 545.914 367.311 384.844 157.207
278 1453.94 550.149 371.694 381.352 151.114
278.5 1454.68 553.343 376.449 378.603 146.211
279 1455.42 554.16 383.135 376.895 141.085
279.5 1455.42 556.538 388.633 374.146 135.81
280 1455.42 557.429 393.016 372.883 132.244
280.5 1456.91 558.692 398.811 371.768 127.637
281 1454.68 555.572 405.349 370.654 122.808
281.5 1456.17 554.309 412.704 370.357 118.648
282 1453.94 551.412 417.533 370.134 115.23
282.5 1453.94 548.514 424.443 369.539 111.738
283 1455.42 546.211 430.981 369.762 108.767
283.5 1454.68 542.719 436.478 370.282 105.126
284 1456.91 536.999 445.542 371.842 102.377
284.5 1455.42 533.358 449.926 372.66 99.1828
285 1454.68 527.117 456.166 374.517 97.2511
285.5 1453.94 520.134 460.847 376.969 95.9881
286 1452.45 513.893 465.379 379.495 93.4621
286.5 1453.94 508.767 470.505 382.541 92.4963
287 1453.94 502.6 475.483 385.661 90.5646
287.5 1453.94 495.988 478.083 389.302 90.1932
288 1453.19 489.376 479.941 394.131 89.4502
288.5 1450.97 481.947 480.906 398.96 89.2273
289 1452.45 476.226 482.169 404.16 89.8217
289.5 1451.71 471.248 482.764 408.544 89.3016
290 1450.22 464.636 481.798 413.744 89.8217
290.5 1448.74 459.212 480.906 418.722 89.6731
291 1449.48 453.863 479.123 423.477 92.6449
291.5 1446.51 450 471.917 429.941 94.7994
292 1447.99 446.062 471.842 434.175 95.6909
292.5 1445.02 443.462 462.11 442.125 97.2511
293 1446.51 440.565 454.681 448.514 102.972
293.5 1445.77 438.039 449.034 453.343 104.978
294 1444.28 436.404 441.085 457.058 109.51
294.5 1443.54 436.478 434.175 461.887 111.293
295 1441.31 436.33 423.328 464.785 116.865
295.5 1442.05 435.884 415.899 468.648 121.545
296 1439.82 438.41 403.863 470.579 127.192
296.5 1440.56 438.484 393.982 473.848 134.324
297 1443.54 437.741 387.147 477.266 141.159
297.5 1437.59 439.599 377.415 472.511 148.366
298 1436.85 443.239 373.328 465.527 154.606
298.5 1441.31 447.623 367.533 463.744 162.259
299 1437.59 447.474 356.464 457.207 176.152
299.5 1436.11 456.389 355.423 454.606 170.059
300 1435.36 459.881 352.897 451.114 171.842
300.5 1436.11 465.602 349.257 446.137 175.111
301 1435.36 471.397 345.022 439.599 179.421
301.5 1436.85 475.557 343.685 435.067 182.392
302 1436.85 480.163 344.131 429.198 183.135
302.5 1433.88 488.484 339.376 422.511 183.507
303 1434.62 492.422 340.639 417.682 183.878
303.5 1437.59 499.331 341.01 411.664 185.736
304 1435.36 504.978 342.868 407.652 179.866
304.5 1433.88 509.733 343.908 402.972 177.415
305 1435.36 514.859 346.36 397.771 176.3
305.5 1434.62 520.431 349.183 393.685 171.248
306 1434.62 525.334 352.6 389.896 167.013
306.5 1433.88 529.495 355.944 385.661 162.704
307 1435.36 534.027 358.915 383.135 158.99
307.5 1434.62 537.667 362.704 379.718 154.532
308 1432.39 542.125 364.785 377.266 148.366
308.5 1431.65 544.428 368.574 375.037 143.388
309 1431.65 544.502 373.848 373.848 139.153
309.5 1433.14 545.542 380.981 372.214 134.473
310 1432.39 546.137 386.478 371.1 128.826
310.5 1436.85 549.406 393.016 369.911 124.517
311 1431.65 544.354 398.886 368.425 119.614
311.5 1429.42 539.822 404.903 368.276 116.419
312 1431.65 536.999 412.259 368.128 113.893
312.5 1430.16 533.21 418.648 368.722 109.733
313 1430.91 530.015 424.889 369.465 106.538
313.5 1432.39 525.557 432.541 370.802 103.64
314 1432.39 520.802 438.559 372.065 100.669
314.5 1430.91 516.196 442.273 373.477 98.8856
315 1430.91 509.064 448.96 376.077 96.9539
315.5 1430.91 503.269 455.126 378.455 94.2793
316 1429.42 496.285 458.99 381.798 92.5706
316.5 1427.93 490.267 461.218 385.736 91.0104
317 1428.68 482.838 465.379 390.119 90.5646
317.5 1427.93 476.672 468.276 393.834 89.0788
318 1428.68 471.174 470.579 398.366 88.633
318.5 1425.71 463.596 468.871 405.126 87.8158
319 1427.19 457.058 470.877 410.178 89.0045
319.5 1426.45 450.892 470.505 415.527 89.2273
320 1424.22 445.245 465.082 421.1 93.0906
320.5 1425.71 440.193 463.893 427.712 93.685
321 1426.45 434.918 464.116 433.135 94.1308
321.5 1422.73 432.392 454.086 439.227 96.6568
322 1421.25 429.495 446.508 445.171 100.149
322.5 1422.73 425.632 439.896 452.972 104.235
323 1424.96 425.037 437.221 456.315 106.538
323.5 1419.76 423.254 425.334 461.218 110.253
324 1419.76 421.991 419.019 465.007 113.893
324.5 1419.76 421.917 409.435 468.796 119.614
325 1421.99 422.66 404.532 470.059 124.591
325.5 1420.51 424.368 391.828 473.997 130.163
326 1419.76 426.374 382.169 473.997 137.37
326.5 1419.02 428.306 374.591 472.734 143.536
327 1418.28 429.792 366.79 471.1 150.297
327.5 1419.02 432.467 359.733 471.397 155.052
328 1418.28 435.587 355.275 466.196 160.921
328.5 1418.28 439.97 351.337 460.921 165.899
329 1419.02 444.056 347.325 457.207 170.802
329.5 1417.53 447.4 344.428 452.377 173.254
330 1416.05 452.377 339.747 448.217 175.409
330.5 1417.53 456.538 340.267 442.571 178.529
331 1415.3 461.441 336.107 438.187 179.346
331.5 1416.79 466.642 335.81 432.615 182.095
332 1417.53 471.025 336.107 428.083 182.318
332.5 1417.53 476.597 336.478 422.065 182.244
333 1416.05 482.169 334.844 417.013 181.798
333.5 1416.05 488.113 335.884 411.961 180.089
334 1414.56 492.199 337.296 407.504 177.712
334.5 1415.3 496.508 338.559 403.418 176.449
335 1415.3 504.012 340.416 398.217 172.957
335.5 1414.56 507.949 342.942 394.948 168.351
336 1414.56 511.441 346.062 391.828 165.082
336.5 1413.82 514.785 348.811 388.633 161.738
337 1413.82 519.465 352.897 385.29 156.166
337.5 1414.56 525.037 357.281 381.947 150.594
338 1413.82 526.077 361.813 380.238 145.691
338.5 1417.53 530.238 367.831 378.38 140.713
339 1416.79 529.123 373.848 377.043 136.553
339.5 1416.79 529.866 380.089 376.003 131.129
340 1416.79 529.421 386.404 374.443 126.3
340.5 1415.3 528.158 391.085 373.774 121.991
341 1416.05 526.077 398.068 373.254 118.796
341.5 1416.05 522.808 405.721 373.031 114.264
342 1415.3 517.979 411.664 373.18 112.704
342.5 1416.05 514.413 418.796 374.443 108.098
343 1413.08 510.178 424.294 375.26 103.195
343.5 1414.56 504.978 432.541 376.523 100.223
344 1413.82 499.926 438.039 378.529 97.6226
344.5 1415.3 493.759 445.171 381.129 95.1709
345 1413.82 486.404 450.074 383.73 93.5364
345.5 1414.56 480.015 455.498 387.593 91.5305
346 1414.56 471.694 459.881 392.348 90.3418
346.5 1413.82 465.156 462.407 396.805 89.3016
347 1411.59 458.47 463.001 401.783 88.633
347.5 1411.59 452.675 463.373 406.984 88.7073
348 1413.08 448.143 464.487 411.664 88.8559
348.5 1413.82 439.896 467.682 418.053 88.4101
349 1413.08 434.101 462.407 425.706 90.7132
349.5 1410.85 429.941 459.361 430.535 91.159
350 1410.85 425.409 456.686 435.884 92.8678
350.5 1410.1 420.059 452.972 443.016 94.1308
351 1412.33 416.79 446.88 449.48 99.3314
351.5 1410.1 414.116 437.89 456.984 100.892
352 1411.59 411.144 433.061 463.15 103.863
352.5 1409.36 409.435 424.071 468.351 107.504
353 1409.36 408.544 417.533 472.437 110.996
353.5 1409.36 407.727 408.172 476.523 116.716
354 1409.36 408.321 399.629 481.426 119.985
354.5 1410.85 408.841 392.719 484.25 124.963
355 1408.62 410.773 382.764 484.027 131.055
355.5 1410.85 410.847 379.198 483.432 137.37
356 1408.62 412.927 368.202 482.764 144.725
356.5 1410.85 415.899 361.516 482.838 150.594
357 1408.62 418.128 356.241 478.678 155.349
357.5 1407.88 421.174 352.006 473.328 161.07
358 1408.62 424.071 347.548 470.802 165.899
358.5 1408.62 428.158 342.199 466.642 171.62
359 1406.39 432.615 338.336 462.11 173.626
359.5 1411.59 436.924 340.119 456.984 177.637
360 1410.85 440.119 338.336 451.486 180.906
360.5 1409.36 445.542 336.701 446.062 181.055
361 1409.36 449.48 335.513 440.788 183.21
361.5 1409.36 456.686 334.77 435.884 182.021
362 1409.36 457.727 330.758 428.529 192.273
362.5 1412.33 462.259 333.284 423.997 193.016
363 1410.1 468.722 335.587 423.328 182.392
363.5 1405.65 472.437 335.067 418.425 179.866
364 1407.13 477.489 336.404 414.339 178.826
364.5 1407.13 483.804 338.336 410.03 174.814
365 1410.1 491.828 340.193 405.944 172.14
365.5 1406.39 492.348 344.279 402.823 167.088
